disponibilidade_id,colaborador_id,data,turno_id,disponivel,tipo_disponibilidade,horas_disponiveis,motivo_indisponibilidade,tipo_indisponibilidade,comunicado_em,horas_antecedencia,ativo
D0427,C001,2025-05-23,T1,0,Indisponível,0,formação,planeada,2025-04-28 02:36,604.4,1
D0428,C001,2025-05-23,T2,0,Indisponível,0,nao_autorizado_fds,planeada,2025-05-18 10:06,123.9,1
D0429,C001,2025-05-23,T3,1,Total,9,,,,,1
D0430,C001,2025-05-24,T1,1,Total,7,,,,,1
D0431,C001,2025-05-24,T2,1,Total,8,,,,,1
D0432,C001,2025-05-24,T3,1,Total,9,,,,,1
D0433,C001,2025-05-25,T1,1,Total,7,,,,,1
D0434,C001,2025-05-25,T2,1,Total,8,,,,,1
D0435,C001,2025-05-25,T3,1,Total,9,,,,,1
D0436,C001,2025-05-26,T1,1,Total,7,,,,,1
D0437,C001,2025-05-26,T2,1,Total,8,,,,,1
D0438,C001,2025-05-26,T3,1,Parcial,4,formação,planeada,2025-05-23 00:54,93.1,1
D0439,C001,2025-05-27,T1,1,Total,7,,,,,1
D0440,C001,2025-05-27,T2,1,Total,8,,,,,1
D0441,C001,2025-05-27,T3,1,Parcial,4,consulta_medica,planeada,2025-05-17 14:48,247.2,1
D0442,C001,2025-05-28,T1,1,Total,7,,,,,1
D0443,C001,2025-05-28,T2,1,Parcial,4,formação,planeada,2025-05-28 01:36,12.4,1
D0444,C001,2025-05-28,T3,1,Parcial,4,formação,planeada,2025-05-21 09:42,180.3,1
D0445,C001,2025-05-29,T1,0,Indisponível,0,formação,planeada,2025-05-04 16:30,590.5,1
D0446,C001,2025-05-29,T2,1,Total,8,,,,,1
D0447,C001,2025-05-29,T3,1,Total,9,,,,,1
D0448,C001,2025-05-30,T1,1,Total,7,,,,,1
D0449,C001,2025-05-30,T2,1,Parcial,4,consulta_medica,planeada,2025-05-28 21:06,40.9,1
D0450,C001,2025-05-30,T3,1,Parcial,4,consulta_medica,planeada,2025-05-18 12:36,297.4,1
D0451,C001,2025-05-31,T1,1,Total,7,,,,,1
D0452,C001,2025-05-31,T2,1,Total,8,,,,,1
D0453,C001,2025-05-31,T3,1,Total,9,,,,,1
D0454,C001,2025-06-01,T1,1,Total,7,,,,,1
D0455,C001,2025-06-01,T2,1,Total,8,,,,,1
D0456,C001,2025-06-01,T3,1,Parcial,4,consulta_medica,planeada,2025-05-24 04:18,209.7,1
D0457,C001,2025-06-02,T1,1,Total,7,,,,,1
D0458,C001,2025-06-02,T2,1,Total,8,,,,,1
D0459,C001,2025-06-02,T3,1,Total,9,,,,,1
D0460,C001,2025-06-03,T1,1,Total,7,,,,,1
D0461,C001,2025-06-03,T2,1,Total,8,,,,,1
D0462,C001,2025-06-03,T3,1,Total,9,,,,,1
D0463,C001,2025-06-04,T1,1,Total,7,,,,,1
D0464,C001,2025-06-04,T2,1,Parcial,4,consulta_medica,planeada,2025-06-02 04:36,57.4,1
D0465,C001,2025-06-04,T3,1,Total,9,,,,,1
D0466,C001,2025-06-05,T1,1,Total,7,,,,,1
D0467,C001,2025-06-05,T2,1,Total,8,,,,,1
D0468,C001,2025-06-05,T3,1,Total,9,,,,,1
D0469,C001,2025-06-06,T1,1,Total,7,,,,,1
D0470,C001,2025-06-06,T2,1,Total,8,,,,,1
D0471,C001,2025-06-06,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-05-26 21:36,264.4,1
D0472,C001,2025-06-07,T1,0,Indisponível,0,restrição_noite,planeada,2025-05-11 22:54,632.1,1
D0473,C001,2025-06-07,T2,1,Total,8,,,,,1
D0474,C001,2025-06-07,T3,1,Total,9,,,,,1
D0475,C001,2025-06-08,T1,1,Total,7,,,,,1
D0476,C001,2025-06-08,T2,1,Total,8,,,,,1
D0477,C001,2025-06-08,T3,1,Total,9,,,,,1
D0478,C001,2025-06-09,T1,1,Total,7,,,,,1
D0479,C001,2025-06-09,T2,1,Total,8,,,,,1
D0480,C001,2025-06-09,T3,1,Total,9,,,,,1
D0481,C001,2025-06-10,T1,1,Total,7,,,,,1
D0482,C001,2025-06-10,T2,1,Total,8,,,,,1
D0483,C001,2025-06-10,T3,1,Total,9,,,,,1
D0484,C001,2025-06-11,T1,1,Parcial,4,formação,planeada,2025-05-28 11:18,331.7,1
D0485,C001,2025-06-11,T2,1,Total,8,,,,,1
D0486,C001,2025-06-11,T3,1,Total,9,,,,,1
D0487,C001,2025-06-12,T1,1,Total,7,,,,,1
D0488,C001,2025-06-12,T2,1,Total,8,,,,,1
D0489,C001,2025-06-12,T3,1,Total,9,,,,,1
D0490,C001,2025-06-13,T1,1,Total,7,,,,,1
D0491,C001,2025-06-13,T2,1,Total,8,,,,,1
D0492,C001,2025-06-13,T3,1,Total,9,,,,,1
D0493,C001,2025-06-14,T1,0,Indisponível,0,folga,planeada,2025-06-06 01:24,197.6,1
D0494,C001,2025-06-14,T2,0,Indisponível,0,folga,planeada,2025-05-21 19:12,570.8,1
D0495,C001,2025-06-14,T3,1,Total,9,,,,,1
D0496,C001,2025-06-15,T1,1,Total,7,,,,,1
D0497,C001,2025-06-15,T2,1,Total,8,,,,,1
D0498,C001,2025-06-15,T3,1,Total,9,,,,,1
D0499,C001,2025-06-16,T1,1,Total,7,,,,,1
D0500,C001,2025-06-16,T2,1,Parcial,4,formação,planeada,2025-06-12 08:06,101.9,1
D0501,C001,2025-06-16,T3,1,Parcial,4,consulta_medica,planeada,2025-06-03 06:18,327.7,1
D0502,C001,2025-06-17,T1,1,Total,7,,,,,1
D0503,C001,2025-06-17,T2,1,Total,8,,,,,1
D0504,C001,2025-06-17,T3,1,Total,9,,,,,1
D0505,C001,2025-06-18,T1,1,Total,7,,,,,1
D0506,C001,2025-06-18,T2,1,Total,8,,,,,1
D0507,C001,2025-06-18,T3,1,Parcial,4,consulta_medica,planeada,2025-06-08 13:30,248.5,1
D0508,C001,2025-06-19,T1,1,Parcial,4,consulta_medica,planeada,2025-06-06 07:24,311.6,1
D0509,C001,2025-06-19,T2,1,Total,8,,,,,1
D0510,C001,2025-06-19,T3,1,Total,9,,,,,1
D0511,C001,2025-06-20,T1,1,Total,7,,,,,1
D0512,C001,2025-06-20,T2,1,Total,8,,,,,1
D0513,C001,2025-06-20,T3,1,Total,9,,,,,1
D0514,C001,2025-06-21,T1,1,Parcial,4,consulta_medica,planeada,2025-06-11 07:42,239.3,1
D0515,C001,2025-06-21,T2,1,Total,8,,,,,1
D0516,C001,2025-06-21,T3,1,Total,9,,,,,1
D0517,C001,2025-06-22,T1,1,Total,7,,,,,1
D0518,C001,2025-06-22,T2,1,Total,8,,,,,1
D0519,C001,2025-06-22,T3,1,Total,9,,,,,1
D0520,C001,2025-06-23,T1,1,Total,7,,,,,1
D0521,C001,2025-06-23,T2,1,Total,8,,,,,1
D0522,C001,2025-06-23,T3,1,Total,9,,,,,1
D0523,C001,2025-06-24,T1,1,Total,7,,,,,1
D0524,C001,2025-06-24,T2,1,Parcial,4,formação,planeada,2025-06-19 13:30,120.5,1
D0525,C001,2025-06-24,T3,1,Total,9,,,,,1
D0526,C001,2025-06-25,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-06-18 02:12,172.8,1
D0527,C001,2025-06-25,T2,1,Total,8,,,,,1
D0528,C001,2025-06-25,T3,1,Total,9,,,,,1
D0529,C001,2025-06-26,T1,1,Total,7,,,,,1
D0530,C001,2025-06-26,T2,1,Total,8,,,,,1
D0531,C001,2025-06-26,T3,1,Total,9,,,,,1
D0532,C001,2025-06-27,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-06-23 17:00,86.0,1
D0533,C001,2025-06-27,T2,0,Indisponível,0,restrição_noite,planeada,2025-06-26 17:18,20.7,1
D0534,C001,2025-06-27,T3,0,Indisponível,0,férias,planeada,2025-05-31 06:30,663.5,1
D0535,C001,2025-06-28,T1,1,Total,7,,,,,1
D0536,C001,2025-06-28,T2,1,Total,8,,,,,1
D0537,C001,2025-06-28,T3,0,Indisponível,0,restrição_noite,planeada,2025-06-07 08:30,517.5,1
D0538,C001,2025-06-29,T1,1,Total,7,,,,,1
D0539,C001,2025-06-29,T2,1,Total,8,,,,,1
D0540,C001,2025-06-29,T3,1,Total,9,,,,,1
D0541,C001,2025-06-30,T1,1,Total,7,,,,,1
D0542,C001,2025-06-30,T2,1,Total,8,,,,,1
D0543,C001,2025-06-30,T3,1,Total,9,,,,,1
D0544,C001,2025-07-01,T1,1,Total,7,,,,,1
D0545,C001,2025-07-01,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-06-28 15:54,70.1,1
D0546,C001,2025-07-01,T3,1,Total,9,,,,,1
D0547,C001,2025-07-02,T1,1,Total,7,,,,,1
D0548,C001,2025-07-02,T2,1,Parcial,4,formação,planeada,2025-06-20 09:24,292.6,1
D0549,C001,2025-07-02,T3,1,Total,9,,,,,1
D0550,C001,2025-07-03,T1,1,Total,7,,,,,1
D0551,C001,2025-07-03,T2,0,Indisponível,0,folga,planeada,2025-06-16 10:48,411.2,1
D0552,C001,2025-07-03,T3,1,Total,9,,,,,1
D0553,C001,2025-07-04,T1,1,Total,7,,,,,1
D0554,C001,2025-07-04,T2,1,Total,8,,,,,1
D0555,C001,2025-07-04,T3,1,Total,9,,,,,1
D0556,C001,2025-07-05,T1,1,Total,7,,,,,1
D0557,C001,2025-07-05,T2,1,Total,8,,,,,1
D0558,C001,2025-07-05,T3,1,Total,9,,,,,1
D0559,C001,2025-07-06,T1,1,Total,7,,,,,1
D0560,C001,2025-07-06,T2,1,Total,8,,,,,1
D0561,C001,2025-07-06,T3,1,Total,9,,,,,1
D0562,C001,2025-07-07,T1,0,Indisponível,0,férias,planeada,2025-06-29 22:00,177.0,1
D0563,C001,2025-07-07,T2,1,Total,8,,,,,1
D0564,C001,2025-07-07,T3,1,Total,9,,,,,1
D0565,C001,2025-07-08,T1,1,Total,7,,,,,1
D0566,C001,2025-07-08,T2,1,Total,8,,,,,1
D0567,C001,2025-07-08,T3,0,Indisponível,0,formação,planeada,2025-06-13 08:54,613.1,1
D0568,C001,2025-07-09,T1,1,Total,7,,,,,1
D0569,C001,2025-07-09,T2,1,Parcial,4,consulta_medica,planeada,2025-07-03 10:00,148.0,1
D0570,C001,2025-07-09,T3,1,Total,9,,,,,1
D0571,C001,2025-07-10,T1,1,Total,7,,,,,1
D0572,C001,2025-07-10,T2,1,Total,8,,,,,1
D0573,C001,2025-07-10,T3,0,Indisponível,0,folga,planeada,2025-06-15 11:24,610.6,1
D0574,C001,2025-07-11,T1,1,Total,7,,,,,1
D0575,C001,2025-07-11,T2,1,Total,8,,,,,1
D0576,C001,2025-07-11,T3,1,Total,9,,,,,1
D0577,C001,2025-07-12,T1,1,Total,7,,,,,1
D0578,C001,2025-07-12,T2,1,Total,8,,,,,1
D0579,C001,2025-07-12,T3,1,Total,9,,,,,1
D0580,C001,2025-07-13,T1,1,Total,7,,,,,1
D0581,C001,2025-07-13,T2,1,Total,8,,,,,1
D0582,C001,2025-07-13,T3,1,Total,9,,,,,1
D0583,C001,2025-07-14,T1,1,Parcial,4,formação,planeada,2025-07-10 14:18,88.7,1
D0584,C001,2025-07-14,T2,1,Total,8,,,,,1
D0585,C001,2025-07-14,T3,1,Total,9,,,,,1
D0586,C001,2025-07-15,T1,1,Total,7,,,,,1
D0587,C001,2025-07-15,T2,1,Total,8,,,,,1
D0588,C001,2025-07-15,T3,1,Total,9,,,,,1
D0589,C001,2025-07-16,T1,1,Total,7,,,,,1
D0590,C001,2025-07-16,T2,1,Total,8,,,,,1
D0591,C001,2025-07-16,T3,1,Total,9,,,,,1
D0592,C001,2025-07-17,T1,1,Total,7,,,,,1
D0593,C001,2025-07-17,T2,1,Total,8,,,,,1
D0594,C001,2025-07-17,T3,1,Parcial,4,formação,planeada,2025-07-15 04:42,65.3,1
D0595,C001,2025-07-18,T1,1,Total,7,,,,,1
D0596,C001,2025-07-18,T2,1,Parcial,4,consulta_medica,planeada,2025-07-05 01:30,324.5,1
D0597,C001,2025-07-18,T3,1,Total,9,,,,,1
D0598,C001,2025-07-19,T1,1,Total,7,,,,,1
D0599,C001,2025-07-19,T2,1,Total,8,,,,,1
D0600,C001,2025-07-19,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-07-08 06:18,279.7,1
D0601,C001,2025-07-20,T1,1,Total,7,,,,,1
D0602,C001,2025-07-20,T2,1,Total,8,,,,,1
D0603,C001,2025-07-20,T3,1,Total,9,,,,,1
D0604,C001,2025-07-21,T1,1,Total,7,,,,,1
D0605,C001,2025-07-21,T2,1,Total,8,,,,,1
D0606,C001,2025-07-21,T3,1,Total,9,,,,,1
D0607,C001,2025-07-22,T1,1,Total,7,,,,,1
D0608,C001,2025-07-22,T2,0,Indisponível,0,férias,planeada,2025-06-27 21:24,592.6,1
D0609,C001,2025-07-22,T3,1,Total,9,,,,,1
D0610,C001,2025-07-23,T1,1,Total,7,,,,,1
D0611,C001,2025-07-23,T2,1,Total,8,,,,,1
D0612,C001,2025-07-23,T3,1,Total,9,,,,,1
D0613,C001,2025-07-24,T1,1,Total,7,,,,,1
D0614,C001,2025-07-24,T2,1,Parcial,4,consulta_medica,planeada,2025-07-13 05:30,272.5,1
D0615,C001,2025-07-24,T3,1,Parcial,4,consulta_medica,planeada,2025-07-13 05:00,281.0,1
D0616,C001,2025-07-25,T1,1,Total,7,,,,,1
D0617,C001,2025-07-25,T2,1,Total,8,,,,,1
D0618,C001,2025-07-25,T3,1,Total,9,,,,,1
D0619,C001,2025-07-26,T1,1,Total,7,,,,,1
D0620,C001,2025-07-26,T2,1,Total,8,,,,,1
D0621,C001,2025-07-26,T3,1,Total,9,,,,,1
D0622,C001,2025-07-27,T1,1,Total,7,,,,,1
D0623,C001,2025-07-27,T2,1,Total,8,,,,,1
D0624,C001,2025-07-27,T3,0,Indisponível,0,folga,planeada,2025-06-30 19:00,651.0,1
D0625,C001,2025-07-28,T1,1,Total,7,,,,,1
D0626,C001,2025-07-28,T2,1,Parcial,4,formação,planeada,2025-07-26 10:18,51.7,1
D0627,C001,2025-07-28,T3,1,Parcial,4,formação,planeada,2025-07-17 07:48,278.2,1
D0628,C001,2025-07-29,T1,1,Total,7,,,,,1
D0629,C001,2025-07-29,T2,1,Total,8,,,,,1
D0630,C001,2025-07-29,T3,1,Total,9,,,,,1
D0631,C001,2025-07-30,T1,1,Total,7,,,,,1
D0632,C001,2025-07-30,T2,1,Total,8,,,,,1
D0633,C001,2025-07-30,T3,1,Total,9,,,,,1
D0634,C001,2025-07-31,T1,1,Total,7,,,,,1
D0635,C001,2025-07-31,T2,1,Total,8,,,,,1
D0636,C001,2025-07-31,T3,1,Total,9,,,,,1
D0637,C001,2025-08-01,T1,1,Total,7,,,,,1
D0638,C001,2025-08-01,T2,1,Total,8,,,,,1
D0639,C001,2025-08-01,T3,1,Total,9,,,,,1
D0640,C001,2025-08-02,T1,1,Total,7,,,,,1
D0641,C001,2025-08-02,T2,1,Total,8,,,,,1
D0642,C001,2025-08-02,T3,1,Parcial,4,consulta_medica,planeada,2025-07-31 13:30,56.5,1
D0643,C001,2025-08-03,T1,1,Total,7,,,,,1
D0644,C001,2025-08-03,T2,1,Total,8,,,,,1
D0645,C001,2025-08-03,T3,1,Total,9,,,,,1
D0646,C001,2025-08-04,T1,1,Total,7,,,,,1
D0647,C001,2025-08-04,T2,1,Total,8,,,,,1
D0648,C001,2025-08-04,T3,0,Indisponível,0,férias,planeada,2025-07-14 08:54,517.1,1
D0649,C001,2025-08-05,T1,1,Total,7,,,,,1
D0650,C001,2025-08-05,T2,1,Total,8,,,,,1
D0651,C001,2025-08-05,T3,1,Total,9,,,,,1
D0652,C001,2025-08-06,T1,1,Total,7,,,,,1
D0653,C001,2025-08-06,T2,1,Total,8,,,,,1
D0654,C001,2025-08-06,T3,1,Total,9,,,,,1
D0655,C001,2025-08-07,T1,0,Indisponível,0,baixa,inesperada,2025-08-06 21:18,9.7,1
D0656,C001,2025-08-07,T2,1,Total,8,,,,,1
D0657,C001,2025-08-07,T3,1,Total,9,,,,,1
D0658,C001,2025-08-08,T1,1,Total,7,,,,,1
D0659,C001,2025-08-08,T2,1,Total,8,,,,,1
D0660,C001,2025-08-08,T3,1,Total,9,,,,,1
D0661,C001,2025-08-09,T1,1,Total,7,,,,,1
D0662,C001,2025-08-09,T2,1,Total,8,,,,,1
D0663,C001,2025-08-09,T3,1,Total,9,,,,,1
D0664,C001,2025-08-10,T1,1,Total,7,,,,,1
D0665,C001,2025-08-10,T2,1,Total,8,,,,,1
D0666,C001,2025-08-10,T3,1,Total,9,,,,,1
D0667,C001,2025-08-11,T1,1,Total,7,,,,,1
D0668,C001,2025-08-11,T2,1,Total,8,,,,,1
D0669,C001,2025-08-11,T3,1,Total,9,,,,,1
D0670,C001,2025-08-12,T1,1,Total,7,,,,,1
D0671,C001,2025-08-12,T2,1,Total,8,,,,,1
D0672,C001,2025-08-12,T3,1,Total,9,,,,,1
D0673,C001,2025-08-13,T1,1,Total,7,,,,,1
D0674,C001,2025-08-13,T2,1,Total,8,,,,,1
D0675,C001,2025-08-13,T3,1,Total,9,,,,,1
D0676,C001,2025-08-14,T1,1,Total,7,,,,,1
D0677,C001,2025-08-14,T2,1,Total,8,,,,,1
D0678,C001,2025-08-14,T3,1,Total,9,,,,,1
D0679,C001,2025-08-15,T1,1,Total,7,,,,,1
D0680,C001,2025-08-15,T2,1,Total,8,,,,,1
D0681,C001,2025-08-15,T3,1,Total,9,,,,,1
D0682,C001,2025-08-16,T1,1,Total,7,,,,,1
D0683,C001,2025-08-16,T2,1,Total,8,,,,,1
D0684,C001,2025-08-16,T3,1,Total,9,,,,,1
D0685,C001,2025-08-17,T1,1,Total,7,,,,,1
D0686,C001,2025-08-17,T2,1,Total,8,,,,,1
D0687,C001,2025-08-17,T3,1,Total,9,,,,,1
D0688,C001,2025-08-18,T1,1,Total,7,,,,,1
D0689,C001,2025-08-18,T2,1,Total,8,,,,,1
D0690,C001,2025-08-18,T3,0,Indisponível,0,folga,planeada,2025-07-31 16:00,438.0,1
D0691,C001,2025-08-19,T1,0,Indisponível,0,baixa,planeada,2025-07-31 16:12,446.8,1
D0692,C001,2025-08-19,T2,1,Total,8,,,,,1
D0693,C001,2025-08-19,T3,1,Total,9,,,,,1
D0694,C001,2025-08-20,T1,1,Total,7,,,,,1
D0695,C001,2025-08-20,T2,1,Total,8,,,,,1
D0696,C001,2025-08-20,T3,1,Total,9,,,,,1
D0697,C001,2025-08-21,T1,1,Parcial,4,consulta_medica,planeada,2025-08-12 20:54,202.1,1
D0698,C001,2025-08-21,T2,1,Total,8,,,,,1
D0699,C001,2025-08-21,T3,1,Total,9,,,,,1
D0700,C001,2025-08-22,T1,1,Total,7,,,,,1
D0701,C001,2025-08-22,T2,1,Total,8,,,,,1
D0702,C001,2025-08-22,T3,1,Total,9,,,,,1
D0703,C001,2025-08-23,T1,1,Total,7,,,,,1
D0704,C001,2025-08-23,T2,1,Total,8,,,,,1
D0705,C001,2025-08-23,T3,1,Parcial,4,consulta_medica,planeada,2025-08-19 01:30,116.5,1
D0706,C001,2025-08-24,T1,1,Total,7,,,,,1
D0707,C001,2025-08-24,T2,1,Total,8,,,,,1
D0708,C001,2025-08-24,T3,1,Total,9,,,,,1
D0709,C001,2025-08-25,T1,1,Total,7,,,,,1
D0710,C001,2025-08-25,T2,1,Total,8,,,,,1
D0711,C001,2025-08-25,T3,1,Total,9,,,,,1
D0712,C001,2025-08-26,T1,1,Total,7,,,,,1
D0713,C001,2025-08-26,T2,1,Total,8,,,,,1
D0714,C001,2025-08-26,T3,1,Total,9,,,,,1
D0715,C001,2025-08-27,T1,1,Total,7,,,,,1
D0716,C001,2025-08-27,T2,1,Total,8,,,,,1
D0717,C001,2025-08-27,T3,1,Total,9,,,,,1
D0718,C001,2025-08-28,T1,1,Total,7,,,,,1
D0719,C001,2025-08-28,T2,1,Total,8,,,,,1
D0720,C001,2025-08-28,T3,1,Total,9,,,,,1
D0721,C001,2025-08-29,T1,1,Total,7,,,,,1
D0722,C001,2025-08-29,T2,0,Indisponível,0,consulta_medica,planeada,2025-08-03 23:42,614.3,1
D0723,C001,2025-08-29,T3,1,Total,9,,,,,1
D0724,C001,2025-08-30,T1,1,Total,7,,,,,1
D0725,C001,2025-08-30,T2,1,Total,8,,,,,1
D0726,C001,2025-08-30,T3,1,Total,9,,,,,1
D0727,C001,2025-08-31,T1,1,Total,7,,,,,1
D0728,C001,2025-08-31,T2,1,Total,8,,,,,1
D0729,C001,2025-08-31,T3,1,Total,9,,,,,1
D0730,C001,2025-09-01,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-08-29 21:24,57.6,1
D0731,C001,2025-09-01,T2,1,Parcial,4,consulta_medica,planeada,2025-08-18 19:42,330.3,1
D0732,C001,2025-09-01,T3,1,Total,9,,,,,1
D0733,C001,2025-09-02,T1,1,Total,7,,,,,1
D0734,C001,2025-09-02,T2,1,Total,8,,,,,1
D0735,C001,2025-09-02,T3,1,Total,9,,,,,1
D0736,C001,2025-09-03,T1,1,Total,7,,,,,1
D0737,C001,2025-09-03,T2,1,Total,8,,,,,1
D0738,C001,2025-09-03,T3,0,Indisponível,0,folga,planeada,2025-08-13 23:12,502.8,1
D0739,C001,2025-09-04,T1,1,Total,7,,,,,1
D0740,C001,2025-09-04,T2,1,Total,8,,,,,1
D0741,C001,2025-09-04,T3,1,Total,9,,,,,1
D0742,C001,2025-09-05,T1,0,Indisponível,0,férias,planeada,2025-08-23 09:54,309.1,1
D0743,C001,2025-09-05,T2,1,Total,8,,,,,1
D0744,C001,2025-09-05,T3,1,Total,9,,,,,1
D0745,C001,2025-09-06,T1,1,Total,7,,,,,1
D0746,C001,2025-09-06,T2,1,Total,8,,,,,1
D0747,C001,2025-09-06,T3,1,Total,9,,,,,1
D0748,C001,2025-09-07,T1,1,Total,7,,,,,1
D0749,C001,2025-09-07,T2,1,Total,8,,,,,1
D0750,C001,2025-09-07,T3,1,Total,9,,,,,1
D0751,C001,2025-09-08,T1,1,Total,7,,,,,1
D0752,C001,2025-09-08,T2,1,Total,8,,,,,1
D0753,C001,2025-09-08,T3,1,Total,9,,,,,1
D0754,C001,2025-09-09,T1,1,Total,7,,,,,1
D0755,C001,2025-09-09,T2,0,Indisponível,0,folga,planeada,2025-09-01 09:06,196.9,1
D0756,C001,2025-09-09,T3,1,Parcial,4,formação,planeada,2025-09-07 02:54,67.1,1
D0757,C001,2025-09-10,T1,1,Total,7,,,,,1
D0758,C001,2025-09-10,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-09-05 12:30,121.5,1
D0759,C001,2025-09-10,T3,1,Total,9,,,,,1
D0760,C001,2025-09-11,T1,1,Total,7,,,,,1
D0761,C001,2025-09-11,T2,1,Total,8,,,,,1
D0762,C001,2025-09-11,T3,1,Total,9,,,,,1
D0763,C001,2025-09-12,T1,1,Total,7,,,,,1
D0764,C001,2025-09-12,T2,1,Total,8,,,,,1
D0765,C001,2025-09-12,T3,1,Parcial,4,consulta_medica,planeada,2025-09-09 15:24,78.6,1
D0766,C001,2025-09-13,T1,1,Total,7,,,,,1
D0767,C001,2025-09-13,T2,1,Total,8,,,,,1
D0768,C001,2025-09-13,T3,1,Total,9,,,,,1
D0769,C001,2025-09-14,T1,1,Total,7,,,,,1
D0770,C001,2025-09-14,T2,1,Total,8,,,,,1
D0771,C001,2025-09-14,T3,1,Total,9,,,,,1
D0772,C001,2025-09-15,T1,1,Parcial,4,formação,planeada,2025-09-07 01:42,197.3,1
D0773,C001,2025-09-15,T2,1,Total,8,,,,,1
D0774,C001,2025-09-15,T3,1,Total,9,,,,,1
D0775,C001,2025-09-16,T1,1,Total,7,,,,,1
D0776,C001,2025-09-16,T2,1,Total,8,,,,,1
D0777,C001,2025-09-16,T3,1,Total,9,,,,,1
D0778,C001,2025-09-17,T1,1,Total,7,,,,,1
D0779,C001,2025-09-17,T2,1,Total,8,,,,,1
D0780,C001,2025-09-17,T3,0,Indisponível,0,folga,planeada,2025-09-08 19:24,218.6,1
D0781,C001,2025-09-18,T1,1,Parcial,4,formação,planeada,2025-09-13 15:06,111.9,1
D0782,C001,2025-09-18,T2,1,Total,8,,,,,1
D0783,C001,2025-09-18,T3,1,Total,9,,,,,1
D0784,C001,2025-09-19,T1,1,Total,7,,,,,1
D0785,C001,2025-09-19,T2,1,Total,8,,,,,1
D0786,C001,2025-09-19,T3,1,Total,9,,,,,1
D0787,C001,2025-09-20,T1,1,Total,7,,,,,1
D0788,C001,2025-09-20,T2,1,Total,8,,,,,1
D0789,C001,2025-09-20,T3,1,Total,9,,,,,1
D0790,C001,2025-09-21,T1,0,Indisponível,0,férias,planeada,2025-09-13 00:30,198.5,1
D0791,C001,2025-09-21,T2,1,Total,8,,,,,1
D0792,C001,2025-09-21,T3,1,Total,9,,,,,1
D0793,C001,2025-09-22,T1,1,Total,7,,,,,1
D0794,C001,2025-09-22,T2,1,Total,8,,,,,1
D0795,C001,2025-09-22,T3,1,Parcial,4,formação,planeada,2025-09-11 12:06,273.9,1
D0796,C001,2025-09-23,T1,1,Total,7,,,,,1
D0797,C001,2025-09-23,T2,1,Total,8,,,,,1
D0798,C001,2025-09-23,T3,1,Total,9,,,,,1
D0799,C001,2025-09-24,T1,1,Total,7,,,,,1
D0800,C001,2025-09-24,T2,1,Total,8,,,,,1
D0801,C001,2025-09-24,T3,1,Total,9,,,,,1
D0802,C001,2025-09-25,T1,1,Total,7,,,,,1
D0803,C001,2025-09-25,T2,1,Total,8,,,,,1
D0804,C001,2025-09-25,T3,1,Total,9,,,,,1
D0805,C001,2025-09-26,T1,1,Total,7,,,,,1
D0806,C001,2025-09-26,T2,1,Total,8,,,,,1
D0807,C001,2025-09-26,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-09-19 15:18,174.7,1
D0808,C001,2025-09-27,T1,1,Total,7,,,,,1
D0809,C001,2025-09-27,T2,1,Total,8,,,,,1
D0810,C001,2025-09-27,T3,1,Total,9,,,,,1
D0811,C001,2025-09-28,T1,1,Parcial,4,consulta_medica,planeada,2025-09-25 11:00,68.0,1
D0812,C001,2025-09-28,T2,1,Total,8,,,,,1
D0813,C001,2025-09-28,T3,1,Total,9,,,,,1
D0814,C001,2025-09-29,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-09-27 17:36,37.4,1
D0815,C001,2025-09-29,T2,1,Total,8,,,,,1
D0816,C001,2025-09-29,T3,1,Total,9,,,,,1
D0817,C001,2025-09-30,T1,1,Total,7,,,,,1
D0818,C001,2025-09-30,T2,1,Total,8,,,,,1
D0819,C001,2025-09-30,T3,1,Total,9,,,,,1
D0820,C001,2025-10-01,T1,1,Total,7,,,,,1
D0821,C001,2025-10-01,T2,1,Total,8,,,,,1
D0822,C001,2025-10-01,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-09-23 21:42,192.3,1
D0823,C001,2025-10-02,T1,1,Total,7,,,,,1
D0824,C001,2025-10-02,T2,1,Total,8,,,,,1
D0825,C001,2025-10-02,T3,1,Total,9,,,,,1
D0826,C001,2025-10-03,T1,1,Total,7,,,,,1
D0827,C001,2025-10-03,T2,1,Total,8,,,,,1
D0828,C001,2025-10-03,T3,1,Total,9,,,,,1
D0829,C001,2025-10-04,T1,1,Total,7,,,,,1
D0830,C001,2025-10-04,T2,1,Total,8,,,,,1
D0831,C001,2025-10-04,T3,1,Total,9,,,,,1
D0832,C001,2025-10-05,T1,1,Total,7,,,,,1
D0833,C001,2025-10-05,T2,1,Total,8,,,,,1
D0834,C001,2025-10-05,T3,1,Total,9,,,,,1
D0835,C001,2025-10-06,T1,1,Total,7,,,,,1
D0836,C001,2025-10-06,T2,1,Total,8,,,,,1
D0837,C001,2025-10-06,T3,1,Total,9,,,,,1
