data,dia_semana,departamento,funcao,turno_id,colaboradores_minimos,colaboradores_ideais,origem_necessidade
2025-02-10,Segunda,Housekeeping,Supervisora,T1,1,2,previsão
2025-02-10,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-02-10,Segunda,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-02-10,Segunda,Housekeeping,Supervisora,T2,1,2,histórico
2025-02-10,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-10,Segunda,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-02-10,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-10,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-11,Terça,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-02-11,Terça,Housekeeping,Supervisora,T1,1,2,histórico
2025-02-11,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-11,Terça,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-02-11,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-02-11,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-11,Terça,Housekeeping,Empregada de andares,T3,1,1,previsão
2025-02-11,Terça,Housekeeping,Supervisora,T3,1,1,previsão
2025-02-11,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-02-12,Quarta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-02-12,Quarta,Housekeeping,Supervisora,T1,1,2,histórico
2025-02-12,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-12,Quarta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-02-12,Quarta,Housekeeping,Supervisora,T2,1,2,histórico
2025-02-12,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-12,Quarta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-02-12,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-12,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-13,Quinta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-02-13,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-02-13,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-13,Quinta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-02-13,Quinta,Housekeeping,Supervisora,T2,1,2,histórico
2025-02-13,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-13,Quinta,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-02-13,Quinta,Housekeeping,Supervisora,T3,1,1,previsão
2025-02-13,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-02-14,Sexta,Housekeeping,Empregada de andares,T1,3,4,previsão
2025-02-14,Sexta,Housekeeping,Supervisora,T1,1,2,previsão
2025-02-14,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-02-14,Sexta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-02-14,Sexta,Housekeeping,Supervisora,T2,1,2,histórico
2025-02-14,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-14,Sexta,Housekeeping,Empregada de andares,T3,1,2,manual
2025-02-14,Sexta,Housekeeping,Supervisora,T3,1,1,manual
2025-02-14,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-02-15,Sábado,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-02-15,Sábado,Housekeeping,Supervisora,T1,2,2,histórico
2025-02-15,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-15,Sábado,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-02-15,Sábado,Housekeeping,Supervisora,T2,1,1,histórico
2025-02-15,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-15,Sábado,Housekeeping,Empregada de andares,T3,1,1,manual
2025-02-15,Sábado,Housekeeping,Supervisora,T3,1,1,manual
2025-02-15,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-02-16,Domingo,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-02-16,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-02-16,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-16,Domingo,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-02-16,Domingo,Housekeeping,Supervisora,T2,1,2,histórico
2025-02-16,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-16,Domingo,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-02-16,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-16,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-17,Segunda,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-02-17,Segunda,Housekeeping,Supervisora,T1,2,2,histórico
2025-02-17,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-17,Segunda,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-02-17,Segunda,Housekeeping,Supervisora,T2,1,2,histórico
2025-02-17,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-17,Segunda,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-02-17,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-17,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-18,Terça,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-02-18,Terça,Housekeeping,Supervisora,T1,1,2,histórico
2025-02-18,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-18,Terça,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-02-18,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-02-18,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-18,Terça,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-02-18,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-18,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-19,Quarta,Housekeeping,Empregada de andares,T1,3,4,previsão
2025-02-19,Quarta,Housekeeping,Supervisora,T1,1,2,previsão
2025-02-19,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-02-19,Quarta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-02-19,Quarta,Housekeeping,Supervisora,T2,1,2,histórico
2025-02-19,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-19,Quarta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-02-19,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-19,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-20,Quinta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-02-20,Quinta,Housekeeping,Supervisora,T1,1,2,histórico
2025-02-20,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-20,Quinta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-02-20,Quinta,Housekeeping,Supervisora,T2,1,1,histórico
2025-02-20,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-20,Quinta,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-02-20,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-20,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-21,Sexta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-02-21,Sexta,Housekeeping,Supervisora,T1,2,2,histórico
2025-02-21,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-21,Sexta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-02-21,Sexta,Housekeeping,Supervisora,T2,1,2,histórico
2025-02-21,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-21,Sexta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-02-21,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-21,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-22,Sábado,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-02-22,Sábado,Housekeeping,Supervisora,T1,2,2,histórico
2025-02-22,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-02-22,Sábado,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-02-22,Sábado,Housekeeping,Supervisora,T2,1,1,histórico
2025-02-22,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-22,Sábado,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-02-22,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-22,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-23,Domingo,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-02-23,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-02-23,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-23,Domingo,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-02-23,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-02-23,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-23,Domingo,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-02-23,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-23,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-24,Segunda,Housekeeping,Empregada de andares,T1,3,4,previsão
2025-02-24,Segunda,Housekeeping,Supervisora,T1,1,2,previsão
2025-02-24,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-02-24,Segunda,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-02-24,Segunda,Housekeeping,Supervisora,T2,1,1,histórico
2025-02-24,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-24,Segunda,Housekeeping,Empregada de andares,T3,1,1,previsão
2025-02-24,Segunda,Housekeeping,Supervisora,T3,1,1,previsão
2025-02-24,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-02-25,Terça,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-02-25,Terça,Housekeeping,Supervisora,T1,2,2,histórico
2025-02-25,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-25,Terça,Housekeeping,Empregada de andares,T2,2,2,previsão
2025-02-25,Terça,Housekeeping,Supervisora,T2,1,1,previsão
2025-02-25,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-02-25,Terça,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-02-25,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-25,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-26,Quarta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-02-26,Quarta,Housekeeping,Supervisora,T1,1,2,histórico
2025-02-26,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-26,Quarta,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-02-26,Quarta,Housekeeping,Supervisora,T2,1,1,histórico
2025-02-26,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-26,Quarta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-02-26,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-26,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-27,Quinta,Housekeeping,Empregada de andares,T1,4,4,manual
2025-02-27,Quinta,Housekeeping,Supervisora,T1,2,2,manual
2025-02-27,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,manual
2025-02-27,Quinta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-02-27,Quinta,Housekeeping,Supervisora,T2,1,1,histórico
2025-02-27,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-27,Quinta,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-02-27,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-27,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-02-28,Sexta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-02-28,Sexta,Housekeeping,Supervisora,T1,1,2,histórico
2025-02-28,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-02-28,Sexta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-02-28,Sexta,Housekeeping,Supervisora,T2,1,2,histórico
2025-02-28,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-02-28,Sexta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-02-28,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-02-28,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-01,Sábado,Housekeeping,Empregada de andares,T1,5,5,histórico
2025-03-01,Sábado,Housekeeping,Supervisora,T1,2,2,histórico
2025-03-01,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-03-01,Sábado,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-03-01,Sábado,Housekeeping,Supervisora,T2,1,1,histórico
2025-03-01,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-01,Sábado,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-03-01,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-01,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-02,Domingo,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-03-02,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-03-02,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-03-02,Domingo,Housekeeping,Empregada de andares,T2,2,3,previsão
2025-03-02,Domingo,Housekeeping,Supervisora,T2,1,1,previsão
2025-03-02,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-03-02,Domingo,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-03-02,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-02,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-03,Segunda,Housekeeping,Empregada de andares,T1,4,4,previsão
2025-03-03,Segunda,Housekeeping,Supervisora,T1,2,2,previsão
2025-03-03,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-03-03,Segunda,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-03-03,Segunda,Housekeeping,Supervisora,T2,1,2,histórico
2025-03-03,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-03,Segunda,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-03-03,Segunda,Housekeeping,Supervisora,T3,1,1,previsão
2025-03-03,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-03-04,Terça,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-03-04,Terça,Housekeeping,Supervisora,T1,2,2,histórico
2025-03-04,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-03-04,Terça,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-03-04,Terça,Housekeeping,Supervisora,T2,1,2,histórico
2025-03-04,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-04,Terça,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-03-04,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-04,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-05,Quarta,Housekeeping,Empregada de andares,T1,4,5,manual
2025-03-05,Quarta,Housekeeping,Supervisora,T1,2,2,manual
2025-03-05,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,manual
2025-03-05,Quarta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-03-05,Quarta,Housekeeping,Supervisora,T2,1,2,histórico
2025-03-05,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-05,Quarta,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-03-05,Quarta,Housekeeping,Supervisora,T3,1,1,previsão
2025-03-05,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-03-06,Quinta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-03-06,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-03-06,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-03-06,Quinta,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-03-06,Quinta,Housekeeping,Supervisora,T2,1,1,histórico
2025-03-06,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-06,Quinta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-03-06,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-06,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-07,Sexta,Housekeeping,Empregada de andares,T1,4,4,previsão
2025-03-07,Sexta,Housekeeping,Supervisora,T1,2,2,previsão
2025-03-07,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-03-07,Sexta,Housekeeping,Empregada de andares,T2,2,3,previsão
2025-03-07,Sexta,Housekeeping,Supervisora,T2,1,1,previsão
2025-03-07,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-03-07,Sexta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-03-07,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-07,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-08,Sábado,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-03-08,Sábado,Housekeeping,Supervisora,T1,2,2,histórico
2025-03-08,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-03-08,Sábado,Housekeeping,Empregada de andares,T2,2,3,previsão
2025-03-08,Sábado,Housekeeping,Supervisora,T2,1,1,previsão
2025-03-08,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-03-08,Sábado,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-03-08,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-08,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-09,Domingo,Housekeeping,Empregada de andares,T1,5,6,manual
2025-03-09,Domingo,Housekeeping,Supervisora,T1,2,2,manual
2025-03-09,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,2,manual
2025-03-09,Domingo,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-03-09,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-03-09,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-09,Domingo,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-03-09,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-09,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-10,Segunda,Housekeeping,Empregada de andares,T1,4,5,previsão
2025-03-10,Segunda,Housekeeping,Supervisora,T1,2,2,previsão
2025-03-10,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-03-10,Segunda,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-03-10,Segunda,Housekeeping,Supervisora,T2,1,1,histórico
2025-03-10,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-10,Segunda,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-03-10,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-10,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-11,Terça,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-03-11,Terça,Housekeeping,Supervisora,T1,1,2,histórico
2025-03-11,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-03-11,Terça,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-03-11,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-03-11,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-11,Terça,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-03-11,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-11,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-12,Quarta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-03-12,Quarta,Housekeeping,Supervisora,T1,2,2,histórico
2025-03-12,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-03-12,Quarta,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-03-12,Quarta,Housekeeping,Supervisora,T2,1,1,histórico
2025-03-12,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-12,Quarta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-03-12,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-12,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-13,Quinta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-03-13,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-03-13,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-03-13,Quinta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-03-13,Quinta,Housekeeping,Supervisora,T2,1,1,histórico
2025-03-13,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-13,Quinta,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-03-13,Quinta,Housekeeping,Supervisora,T3,1,1,previsão
2025-03-13,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-03-14,Sexta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-03-14,Sexta,Housekeeping,Supervisora,T1,2,2,histórico
2025-03-14,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-03-14,Sexta,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-03-14,Sexta,Housekeeping,Supervisora,T2,1,2,previsão
2025-03-14,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-03-14,Sexta,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-03-14,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-14,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-15,Sábado,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-03-15,Sábado,Housekeeping,Supervisora,T1,2,2,histórico
2025-03-15,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-03-15,Sábado,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-03-15,Sábado,Housekeeping,Supervisora,T2,1,1,histórico
2025-03-15,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-15,Sábado,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-03-15,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-15,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-16,Domingo,Housekeeping,Empregada de andares,T1,5,5,histórico
2025-03-16,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-03-16,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-03-16,Domingo,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-03-16,Domingo,Housekeeping,Supervisora,T2,1,2,histórico
2025-03-16,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-03-16,Domingo,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-03-16,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-03-16,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-03-17,Segunda,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-03-17,Segunda,Housekeeping,Supervisora,T1,1,2,histórico
